user_id,recharge_frequency,bill_payment_regularity,upi_transaction_count,wallet_usage_score,monthly_savings_pct,ecommerce_frequency,bank_balance_stability,monthly_income,credit_score,risk_profile,recommended_allocation
SU1061,9,37.05,53,25.28,6.97,13,52.04,82056,492,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1062,13,55.4,82,39.51,25.26,18,41.77,80214,616,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1063,8,26.62,48,30.3,9.89,21,31.06,23373,511,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1064,20,75.6,123,66.04,29.75,51,89.7,60381,755,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1065,13,48.72,87,37.09,12.98,30,21.87,44657,532,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1066,21,56.94,122,62.13,25.68,40,38.16,71876,673,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1067,17,48.38,89,45.11,16.0,34,45.76,127864,618,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1068,27,68.38,152,62.06,28.47,41,84.49,96206,706,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1069,13,46.23,62,43.07,9.35,22,18.53,25075,544,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1070,14,48.48,99,37.35,16.6,39,56.06,67157,576,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1071,18,43.71,99,60.94,26.33,30,60.49,81819,619,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1072,16,24.05,101,41.89,13.07,22,65.07,26610,554,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1073,18,53.76,80,27.73,20.38,32,57.99,74359,607,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1074,14,32.21,74,40.31,20.18,28,42.04,84814,520,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1075,17,59.37,115,38.46,22.05,29,72.38,81053,636,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1076,16,65.72,88,59.84,24.93,30,59.79,54227,653,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1077,18,42.9,105,52.75,24.24,31,50.47,64263,621,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1078,28,82.02,151,96.92,34.17,50,68.74,69117,806,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1079,18,56.29,102,67.71,26.0,40,51.17,76650,640,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1080,10,33.97,51,22.05,18.19,13,29.69,52988,505,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1081,14,57.87,103,25.84,14.97,32,47.58,41936,606,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1082,6,11.11,38,20.05,4.47,14,0.0,86497,407,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1083,11,43.5,80,27.11,10.09,34,35.17,74558,531,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1084,25,92.28,159,96.23,37.46,51,82.31,65142,845,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1085,21,56.74,90,57.42,27.78,34,65.17,36443,681,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1086,11,38.87,84,50.8,13.08,26,59.77,33205,620,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1087,25,85.45,132,74.5,24.63,47,83.49,148406,788,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1088,5,26.76,54,24.86,5.13,4,12.4,58918,415,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1089,15,52.51,81,46.77,20.24,26,24.87,106450,544,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1090,25,79.91,140,82.32,29.86,43,82.54,100622,763,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1091,25,60.41,113,70.82,29.07,34,59.8,90047,689,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1092,9,39.57,58,21.64,8.51,16,40.07,13400,498,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1093,11,45.24,78,51.85,16.37,9,50.34,58206,534,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1094,12,41.69,63,38.17,16.42,21,21.3,52380,542,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1095,14,27.14,71,38.52,18.38,26,48.73,54237,506,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1096,18,57.0,117,28.83,23.7,35,73.66,120633,608,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1097,10,34.07,68,40.71,13.78,16,44.36,44500,511,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1098,12,28.53,39,42.24,16.95,23,14.82,90743,464,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1099,13,37.13,107,42.89,11.73,20,30.48,18707,506,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1100,16,41.46,113,50.83,23.42,33,40.19,144138,585,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1101,12,47.69,89,36.91,19.0,25,47.9,50189,547,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1102,16,42.67,75,38.44,20.19,19,45.97,76446,565,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1103,28,58.12,113,76.14,31.92,46,42.2,122377,690,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1104,5,27.79,56,33.88,4.38,15,20.66,25408,424,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1105,7,31.06,52,31.61,8.21,17,41.23,67502,472,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1106,14,59.21,110,63.03,19.53,44,55.82,96828,656,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1107,8,24.88,51,30.66,10.98,16,30.55,25668,498,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1108,14,34.57,84,38.47,15.77,23,38.21,43202,542,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1109,19,51.69,100,60.21,19.12,33,46.69,82882,624,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1110,19,57.09,131,47.32,20.44,32,62.27,82700,646,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1111,16,48.89,74,51.19,10.54,32,49.33,103207,581,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1112,15,56.37,137,38.86,9.16,29,62.27,93677,618,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1113,10,34.34,102,27.69,12.96,18,44.6,51048,557,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1114,14,41.68,111,26.23,26.99,24,46.94,80038,541,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1115,14,54.5,129,55.26,30.19,30,71.16,28854,655,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1116,16,85.58,113,75.29,20.18,27,56.01,67751,680,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1117,16,51.12,129,56.55,23.96,33,41.5,88226,626,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1118,7,13.8,36,29.64,0.24,15,25.1,59604,387,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1119,17,86.53,78,76.66,15.82,33,55.11,79480,621,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1120,26,84.18,173,80.27,27.82,56,85.94,143920,819,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1121,15,47.3,132,52.06,23.45,40,45.93,105572,605,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1122,5,35.49,51,23.65,8.73,18,48.55,29117,431,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1123,25,68.14,127,73.84,32.43,56,85.76,100544,778,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1124,11,65.38,97,49.17,24.9,33,52.83,88067,627,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1125,24,68.74,106,62.66,27.27,43,59.62,84840,693,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1126,7,30.39,80,46.54,12.99,20,47.71,89266,491,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1127,25,93.58,122,84.31,27.15,54,64.26,76637,757,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1128,14,56.6,101,34.35,14.53,30,78.07,79072,638,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1129,19,65.46,93,46.83,16.01,30,48.37,95545,578,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1130,16,37.84,42,30.91,14.87,22,54.13,41524,497,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1131,8,38.64,85,49.94,15.12,21,40.87,47890,515,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1132,23,78.62,132,81.12,21.86,46,91.47,96225,747,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1133,16,78.45,138,91.33,26.4,42,57.54,110745,697,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1134,16,53.27,79,47.03,15.35,30,52.15,59909,601,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1135,14,65.46,78,43.61,25.02,31,57.1,40080,642,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1136,3,18.95,0,21.27,0.0,0,18.39,49317,369,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1137,9,38.47,36,31.23,16.25,22,49.56,62917,519,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1138,14,43.01,104,40.28,19.7,21,34.65,83319,571,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1139,10,43.54,111,38.99,12.25,39,43.18,79187,555,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1140,15,29.6,81,16.88,16.35,25,57.09,114632,510,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1141,11,37.33,60,40.94,16.57,19,29.77,83167,487,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1142,4,25.65,40,24.93,8.34,6,30.31,18692,397,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1143,25,67.93,149,82.04,30.61,50,69.46,109371,749,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1144,13,46.68,74,44.2,11.25,24,45.78,47693,551,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1145,13,32.57,65,22.02,14.0,15,33.37,36595,466,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1146,15,50.43,81,41.03,14.36,27,33.24,25556,558,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1147,9,42.77,60,16.96,14.83,24,33.01,45517,478,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1148,7,25.12,37,14.66,11.56,16,25.19,50433,413,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1149,7,9.37,48,32.77,10.38,13,21.81,34655,414,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1150,11,44.71,36,27.23,10.75,16,45.67,13516,473,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1151,12,36.46,79,48.62,16.77,23,50.0,16779,565,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1152,14,43.86,77,25.67,19.92,28,48.15,116131,555,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1153,18,58.63,119,58.12,30.76,39,52.9,93198,685,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1154,15,45.6,116,45.67,19.58,35,40.59,50002,583,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1155,15,56.93,76,52.11,16.43,24,65.17,70903,590,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1156,12,54.01,90,48.11,18.92,19,28.03,112421,604,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1157,14,53.07,65,55.22,16.94,28,49.99,83796,537,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1158,9,32.5,57,51.04,6.97,23,37.9,5000,523,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1159,12,50.17,84,41.05,18.84,17,40.25,128784,597,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1160,17,67.5,155,78.02,26.01,31,54.74,44723,710,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1161,15,54.08,76,44.79,17.29,38,46.57,72331,576,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1162,18,54.53,95,40.2,22.01,38,44.59,43103,645,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1163,11,33.92,94,47.31,20.12,16,29.81,36908,528,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1164,18,56.47,90,38.4,14.71,32,69.88,82039,597,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1165,16,72.3,129,73.45,32.45,40,70.15,43545,700,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1166,24,82.27,149,73.97,20.83,45,69.95,100543,725,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1167,19,56.49,121,71.82,23.45,39,63.97,114541,648,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1168,9,40.07,86,34.51,19.41,12,40.99,27633,557,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1169,17,46.78,112,55.67,20.74,28,51.7,42540,596,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1170,13,39.73,106,51.11,17.87,25,56.28,60833,582,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1171,21,78.37,152,72.82,37.28,50,68.4,103612,725,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1172,18,43.36,91,46.51,14.42,26,68.13,60216,599,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1173,10,41.45,56,38.38,11.6,22,31.19,16909,474,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1174,21,62.43,119,69.06,29.44,41,71.55,110632,674,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1175,15,50.76,116,52.71,30.34,32,49.43,94565,630,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1176,1,24.56,17,15.92,0.0,7,0.0,5000,380,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1177,18,53.06,101,73.62,21.81,34,38.77,57776,635,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1178,20,55.34,116,51.89,18.95,38,48.07,82437,646,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1179,24,67.39,129,69.35,27.4,42,84.56,80259,730,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1180,5,36.18,65,13.54,14.32,9,16.31,46778,445,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1181,15,55.77,82,47.22,18.43,26,28.72,103329,590,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1182,11,44.25,87,45.07,11.53,22,25.95,52076,511,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1183,9,29.32,40,35.57,6.03,7,19.33,7095,464,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1184,12,36.07,76,38.25,10.83,13,31.19,61467,537,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1185,15,63.4,132,75.87,25.76,42,67.09,88860,662,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1186,16,40.07,102,55.76,13.66,25,60.61,64023,573,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1187,22,90.52,148,85.3,30.55,39,92.61,116408,772,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1188,4,30.88,19,36.42,6.35,18,47.3,53819,413,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1189,19,56.48,135,77.43,22.33,35,43.91,87647,648,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1190,25,78.47,146,72.87,32.4,53,67.81,103578,793,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1191,7,31.78,78,23.41,13.8,20,43.16,102559,472,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1192,25,67.13,158,81.5,29.7,49,72.96,135527,789,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1193,14,43.71,68,50.75,15.39,23,52.26,80755,550,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1194,19,59.27,106,77.45,34.01,25,65.91,90065,737,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1195,19,58.04,137,78.18,35.67,35,86.52,66816,712,High,"{""Equity Mutual Fund"": 40, ""ETF"": 35, ""Blue-chip Equity"": 25}"
SU1196,15,41.4,102,74.87,17.99,33,68.7,105923,616,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1197,9,7.6,58,32.78,4.13,15,35.97,40152,419,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1198,9,35.97,72,43.26,10.75,14,34.74,42674,484,Low,"{""FD"": 40, ""Government Bonds"": 35, ""Debt Mutual Fund"": 25}"
SU1199,16,46.23,104,33.6,22.45,27,45.92,60278,623,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
SU1200,19,55.9,128,65.9,24.32,33,60.99,64164,677,Medium,"{""Hybrid Fund"": 35, ""Index Fund"": 35, ""Gold ETF"": 30}"
